ID;Culture;IWAS1;IWAS2;IWAS3;IWAS4;IWAS5;IWAS6;IWAS7;IWAS8;IWAS9;IWAS10;IWAS11;IWAS12;IWAS13;IWAS14;IWAS15;IWAS16;JStress;JSatisf;SEsteem
13283;27;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;6;5;8
13284;27;3;3;1;1;1;1;1;1;1;1;3;2;1;1;1;1;5;6;9
13285;27;3;5;5;5;1;3;1;3;1;1;1;2;1;3;3;3;6;3;9
13286;27;5;5;5;2;1;5;4;5;5;3;5;3;5;4;5;5;7;7;9
13287;27;3;4;1;2;1;1;3;3;4;5;5;5;3;1;1;1;6;6;7
13288;27;2;4;5;3;3;3;4;3;3;3;5;5;5;4;4;4;6;3;7
13289;27;4;2;4;3;2;4;3;2;2;2;2;2;2;1;2;3;4;4;6
13290;27;2;3;1;1;1;3;1;1;1;3;3;1;1;1;1;1;3;6;9
13291;27;4;3;1;2;2;1;1;1;1;1;1;2;1;1;1;1;2;6;6
13292;27;2;2;4;2;3;2;2;2;4;2;1;2;3;2;1;3;3;3;6
13293;27;5;3;3;5;1;4;5;3;2;3;3;4;3;5;5;2;7;7;9
13294;27;2;3;2;3;1;3;3;1;1;4;2;3;1;3;1;1;1;9999;9999
13295;27;4;4;1;2;1;1;1;1;1;1;1;1;1;1;1;1;4;4;8
13296;27;2;1;3;1;1;2;2;2;2;2;2;2;2;1;1;1;1;3;9
13297;27;5;5;1;1;3;3;5;4;5;5;3;3;3;3;5;5;6;1;9
13298;27;3;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;5;7;9
13299;27;3;3;1;1;1;1;1;1;1;3;2;1;1;1;1;1;3;5;8
13300;27;3;2;2;3;1;1;3;1;1;1;4;1;1;3;2;3;7;1;9999
13301;27;3;4;3;4;3;3;4;3;3;3;3;4;3;3;3;2;5;7;6
13302;27;3;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;1;9999;9999
13303;27;3;4;3;2;1;4;3;2;2;2;1;4;2;2;2;1;4;5;9999
13304;27;3;2;2;1;1;3;3;1;2;4;3;3;2;2;2;3;4;5;8
13305;27;5;4;3;3;5;3;2;1;1;4;5;3;2;3;3;1;7;5;9
13306;27;2;1;1;4;1;5;4;1;2;3;4;2;1;2;3;3;5;5;6
13307;27;4;3;4;4;2;2;2;2;2;2;2;3;2;2;3;2;5;6;7
13308;27;4;4;2;2;1;3;3;3;4;3;1;2;1;1;1;1;3;6;7
13309;27;2;2;2;3;2;5;3;3;3;5;4;2;3;4;4;3;7;9999;9999
13310;27;3;3;3;3;3;3;2;2;2;3;3;3;3;2;3;3;5;5;9999
13311;27;4;4;1;2;2;3;1;1;1;3;1;3;1;1;1;1;2;6;9999
13312;27;3;3;1;3;1;1;1;2;3;1;4;3;2;5;2;1;3;5;9
13313;27;4;5;4;4;3;4;4;4;4;3;4;3;3;3;3;3;5;1;4
13314;27;3;4;2;2;3;2;2;1;3;2;3;4;3;3;2;3;4;6;5
13315;27;4;4;4;4;2;4;4;4;4;4;4;4;4;5;4;4;5;5;9
13316;27;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;6;9999
13317;27;2;3;1;1;2;4;2;4;2;3;2;1;1;2;2;2;2;5;6
13318;27;2;3;3;3;1;2;2;1;2;2;5;2;2;1;2;2;5;2;7
13319;27;2;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;6;8
13320;27;4;5;4;4;4;3;4;4;5;5;5;5;4;4;4;3;6;7;8
13321;27;3;2;2;1;1;3;1;1;3;2;3;1;2;1;1;1;3;7;8
13322;27;4;4;3;3;1;4;4;3;3;4;4;4;3;3;3;3;4;6;8
13323;27;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;5;9
13324;27;5;5;4;2;3;3;4;4;4;5;5;4;5;5;4;4;6;4;9
13325;27;4;5;5;5;5;5;5;3;1;3;5;3;5;5;5;5;5;5;4
13326;27;3;4;3;4;1;5;3;2;3;2;1;4;3;2;4;1;7;9999;9999
13327;27;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;4;5;5
13328;27;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;4;5;5
13329;27;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;4;5;5
13330;27;4;3;4;4;4;4;3;4;4;2;2;2;4;4;5;2;6;5;9999
13331;27;1;1;1;1;1;2;3;2;1;2;2;1;2;1;1;1;5;5;7
13332;27;3;2;2;1;2;3;4;3;3;5;5;4;3;4;4;3;5;6;6
13333;27;4;4;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;7
13334;27;3;4;2;2;1;4;3;3;4;4;4;4;2;3;3;3;7;2;7
13335;27;5;4;3;4;2;4;4;3;3;4;3;3;3;3;4;3;5;4;9999
13336;27;3;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;4;9999;9999
13337;27;4;2;2;1;1;1;2;2;1;2;3;1;1;3;3;3;5;5;8
13338;27;3;2;1;1;3;1;1;1;1;1;1;3;1;1;2;1;2;4;9
13339;27;3;4;3;4;3;4;3;2;3;4;4;4;3;2;4;3;6;4;7
13340;27;3;4;1;2;1;1;1;1;1;1;1;1;1;1;1;1;6;6;8
13341;27;4;3;4;3;3;5;4;3;3;4;3;3;3;2;2;2;5;4;9999
13342;27;1;5;1;4;1;4;1;1;1;1;1;1;1;1;1;1;7;4;9999
13343;27;3;4;3;2;4;3;4;3;2;3;4;3;1;2;3;5;1;7;9
13344;27;3;3;4;3;1;5;3;3;3;4;3;5;3;3;3;3;2;5;6
13345;27;3;5;4;3;3;4;4;3;1;1;3;2;2;2;2;1;6;3;5
13346;27;4;4;5;4;4;3;1;3;5;4;3;3;4;4;4;4;5;5;6
13347;27;4;4;5;4;4;3;1;3;5;4;3;3;4;4;4;4;6;3;6
13348;27;4;4;5;4;4;3;1;3;5;4;3;3;4;4;4;4;5;3;6
13349;27;4;4;5;4;4;3;1;3;5;4;3;3;4;4;4;4;5;3;6
13350;27;4;4;5;4;4;3;1;3;5;4;2;2;4;4;4;4;5;3;6
13351;27;4;4;4;4;4;4;4;3;4;4;3;4;4;3;3;3;5;3;7
13352;27;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;4;5;6
13353;27;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;4;5;5
13354;27;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;4;4;5
13355;27;4;4;4;4;4;4;3;3;4;4;3;4;4;3;3;3;6;3;6
13356;27;4;4;4;4;4;4;3;3;4;4;3;4;4;3;3;3;6;3;6
13357;27;4;4;4;4;4;4;3;3;4;4;3;4;4;3;3;3;5;3;6
13358;27;4;4;5;4;4;3;1;3;5;4;3;3;4;4;4;4;6;3;5
13359;27;4;4;5;4;4;3;1;3;5;4;3;3;4;4;4;4;4;5;7
13360;27;4;4;4;2;1;5;2;3;4;3;5;3;4;2;3;2;5;3;5
13361;27;4;4;4;4;3;4;3;3;3;5;4;5;2;2;3;4;6;4;9999
13362;27;4;4;1;2;1;4;2;1;1;2;2;2;1;2;2;2;5;9999;9999
13363;27;3;3;3;2;1;3;3;4;4;4;4;3;5;3;2;3;6;5;8
13364;27;4;2;2;2;1;4;2;3;2;4;2;1;2;2;2;2;4;9999;9999
13365;27;3;3;3;3;4;2;1;2;1;4;2;3;3;2;2;1;4;5;6
13366;27;3;3;3;2;2;2;2;1;1;1;1;2;1;1;1;1;5;5;9
13367;28;3;1;1;1;1;3;1;1;2;3;1;1;1;1;1;2;3;4;6
13368;28;3;5;3;5;1;5;4;4;5;5;5;5;2;4;5;5;6;2;6
13369;28;1;1;1;1;1;1;3;3;1;1;1;1;1;1;1;1;3;1;5
13370;28;1;1;4;1;1;3;2;2;4;3;2;1;4;1;1;1;4;9999;9999
13371;28;2;3;1;3;1;4;2;1;2;3;3;3;1;2;3;2;5;5;7
13372;28;4;4;4;3;1;4;4;1;3;4;4;4;2;3;3;3;7;3;7
13373;28;3;2;1;1;1;2;1;3;1;2;2;3;1;1;1;1;1;6;6
13374;28;4;3;1;2;1;3;3;1;1;2;2;2;1;1;2;2;3;5;7
13375;28;3;4;4;1;1;4;3;1;4;4;4;1;3;1;3;1;4;3;7
13376;28;2;2;4;3;2;3;3;2;2;2;3;2;4;2;2;2;4;3;5
13377;28;3;3;3;3;4;3;3;3;2;1;3;3;1;2;3;1;4;5;6
13378;28;2;4;4;5;3;4;3;3;4;3;3;3;3;3;2;3;4;4;7
13379;28;2;4;2;3;1;4;2;1;2;4;4;4;1;1;3;2;6;6;8
13380;28;3;3;5;5;5;5;5;3;4;4;4;5;3;4;4;4;1;9999;9999
13381;28;1;2;2;3;1;3;2;3;2;3;2;1;2;2;3;3;5;5;6
13382;28;3;2;3;2;1;3;2;1;1;2;3;3;2;1;3;1;5;5;7
13383;28;3;4;4;4;2;4;4;3;4;4;4;3;4;4;4;4;6;3;6
13384;28;3;4;4;4;1;4;3;3;3;2;4;2;2;3;3;3;5;5;8
13385;28;3;4;3;3;2;3;1;3;3;4;2;3;3;2;3;4;2;9999;9999
13386;28;2;3;3;1;1;4;3;3;3;2;3;2;2;4;2;4;5;5;6
13387;28;1;3;4;2;1;4;3;1;3;3;3;3;4;3;2;2;2;5;6
13388;28;1;2;2;2;1;2;1;2;2;4;4;2;2;2;3;2;6;4;7
13389;28;2;4;3;4;3;4;3;1;3;4;4;4;2;2;3;2;5;6;7
13390;28;1;4;1;4;1;5;3;1;5;3;2;1;3;1;4;1;5;3;8
13391;28;2;3;3;1;1;1;1;1;1;3;2;1;3;1;3;1;5;5;5
13392;28;2;3;3;3;2;1;2;1;1;1;2;1;2;1;2;1;6;3;7
13393;28;4;4;3;2;1;4;3;3;3;2;2;2;4;1;4;3;3;5;7
13394;28;2;4;4;2;1;2;1;1;1;3;3;2;3;1;1;1;4;4;5
13395;28;3;1;3;1;1;1;1;4;5;5;5;5;1;1;1;3;6;4;2
13396;28;2;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;5;4;7
13397;28;2;3;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;4;7
13398;28;1;3;1;1;1;4;2;1;4;3;4;2;1;3;3;4;6;3;5
13399;28;1;5;1;1;1;5;3;1;5;4;3;4;1;1;5;5;5;3;3
13400;28;2;3;5;3;1;3;3;1;4;4;1;1;4;1;1;1;4;6;8
13401;28;2;4;1;4;3;3;4;4;3;5;4;4;1;1;3;1;6;9999;9999
13402;28;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6;9
13403;28;2;5;1;4;1;4;2;3;4;4;4;2;1;2;3;3;6;5;8
13404;28;1;4;2;2;1;2;2;1;1;2;2;2;2;1;2;1;5;9999;9999
13405;28;2;2;2;2;1;1;2;1;2;2;2;2;2;1;3;2;2;5;8
13406;28;2;4;4;4;1;3;2;1;1;3;3;2;4;1;3;1;3;4;7
13407;28;4;5;3;3;2;4;3;3;4;5;3;3;2;2;2;1;6;5;6
13408;28;1;1;3;1;1;1;1;3;4;2;2;3;3;3;1;1;4;6;5
13409;28;5;5;2;5;2;5;5;4;5;5;5;5;3;5;5;5;7;1;7
13410;28;2;2;3;2;1;2;1;1;1;1;2;2;3;2;1;2;4;6;7
13411;28;2;4;3;3;2;3;3;2;2;3;3;2;1;2;3;2;5;5;8
13412;28;3;3;4;3;2;3;2;1;2;3;1;2;4;3;4;1;4;5;6
13413;28;3;4;3;4;2;3;2;2;1;4;1;2;1;2;2;2;3;6;8
13414;28;1;2;1;1;5;3;1;2;3;2;1;3;3;4;3;3;3;3;5
13415;28;3;4;3;4;2;3;1;2;4;4;3;4;4;1;2;2;5;6;7
13416;28;3;4;1;1;1;4;4;3;3;4;2;3;2;3;3;3;7;6;8
13417;28;4;4;5;3;3;4;5;4;4;4;4;4;4;5;5;5;7;4;5
13418;28;1;2;1;5;1;3;4;4;4;3;1;3;3;3;3;2;4;6;7
13419;28;4;5;4;4;1;5;3;1;3;3;3;4;3;2;2;2;5;4;3
13420;28;1;3;1;1;1;1;2;1;2;3;3;1;1;1;1;1;7;4;7
13421;28;1;1;1;3;1;4;3;1;1;1;2;1;2;1;3;1;4;5;8
13422;28;3;5;4;4;1;5;4;4;3;3;4;1;3;4;3;4;7;4;5
13423;28;3;3;2;2;3;3;3;2;3;3;1;3;3;4;3;2;5;3;7
13424;28;5;5;3;4;1;4;3;3;3;3;3;3;2;3;2;3;7;4;7
13425;28;2;3;2;1;1;1;1;1;1;2;1;3;1;1;3;1;4;6;7
13426;28;2;3;1;2;1;3;1;2;2;3;1;2;2;1;1;2;5;5;7
13427;28;3;4;1;1;1;4;1;1;4;3;4;1;1;2;4;3;5;5;8
13428;28;2;3;3;1;1;2;1;3;4;4;1;1;2;1;2;2;2;5;7
13429;28;3;2;2;1;1;3;1;1;1;3;3;2;1;1;1;1;4;5;8
13430;28;1;4;1;1;1;5;3;1;5;5;3;2;1;4;4;5;6;1;5
13431;28;2;1;3;2;1;4;4;1;3;3;3;1;3;2;3;3;5;2;7
13432;28;3;4;1;4;1;3;3;2;3;4;3;3;2;3;3;3;5;5;7
13433;28;1;3;3;2;2;3;3;1;2;3;3;2;3;2;3;3;5;5;6
13434;28;4;4;3;4;3;4;4;2;3;4;2;3;3;3;3;3;5;6;7
13435;28;2;3;3;3;3;3;3;2;2;2;3;3;3;3;3;2;4;4;5
13436;28;5;5;4;2;1;4;3;4;4;5;4;3;2;4;3;4;6;2;6
13437;28;1;2;2;1;1;2;2;1;1;2;2;2;2;1;1;1;5;4;7
13438;28;2;2;3;3;2;4;4;3;4;4;4;3;3;2;2;3;5;4;9999
13439;28;2;3;3;3;1;4;3;2;4;4;4;4;2;2;3;2;6;9999;9999
13440;28;3;2;4;4;2;4;3;2;3;4;4;3;3;2;2;3;5;4;4
13441;28;1;3;1;2;1;3;1;1;1;1;1;1;1;1;1;1;4;6;7
13442;28;4;3;1;1;1;4;2;1;1;1;1;1;2;1;1;1;4;4;9999
13443;28;3;3;1;1;1;4;3;1;2;1;3;1;3;1;2;1;7;5;8
13444;28;2;3;2;1;1;2;1;1;2;3;3;2;2;1;2;1;2;6;8
13445;28;3;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6;6;7
13446;28;3;4;2;3;2;5;3;1;3;4;4;3;2;2;3;3;6;4;6
13447;28;2;3;2;2;3;4;1;1;1;1;2;2;3;1;2;1;3;7;7
13448;28;3;3;4;3;3;3;1;1;2;3;4;1;3;1;1;2;6;4;8
13449;28;2;4;1;1;1;1;1;1;2;2;2;1;1;1;3;1;6;2;6
13450;28;5;5;4;3;3;4;4;2;1;4;3;4;4;2;3;3;7;7;7
13451;28;2;1;1;3;3;1;4;2;3;5;3;2;1;1;1;1;5;4;9
13452;28;5;5;3;4;1;5;4;4;5;4;3;1;2;3;3;3;7;7;7
13453;28;3;4;4;3;1;4;3;2;3;3;3;2;3;3;4;3;6;7;8
13454;28;4;4;4;3;4;5;3;3;4;4;3;4;4;4;4;4;5;6;7
13455;28;1;4;1;3;1;3;2;1;2;3;1;3;3;1;1;3;2;5;8
13456;28;3;4;4;4;2;3;4;2;2;2;3;3;2;1;2;1;5;6;7
13457;28;4;4;3;4;3;3;4;4;4;4;4;4;4;4;4;4;5;6;8
13458;28;4;4;2;3;4;2;1;2;2;3;2;2;3;1;2;2;5;7;8
13459;28;3;3;1;2;1;3;1;1;1;1;1;1;1;1;1;1;6;6;8
13460;28;3;4;2;3;3;4;2;1;1;2;2;4;3;1;3;1;4;5;5
13461;28;2;3;1;2;1;3;2;2;2;2;1;1;2;1;1;1;4;4;6
13462;28;4;5;3;4;1;5;4;3;3;4;3;4;3;4;4;3;6;4;3
13463;28;3;3;4;3;2;2;2;2;2;2;2;2;1;1;2;1;3;6;7
13464;28;2;2;2;1;1;1;1;1;1;2;2;1;2;2;1;1;2;5;7
13465;28;2;3;3;3;4;3;3;3;2;2;2;3;1;3;3;3;3;6;1
13466;28;3;3;3;2;1;3;2;1;2;4;3;3;2;1;3;2;3;7;6
13467;28;1;1;1;1;1;3;2;1;2;1;1;1;1;1;1;1;2;6;6
13468;28;3;3;3;4;3;3;2;1;2;2;2;1;3;2;3;1;4;5;9
13469;28;2;3;3;3;1;3;3;1;1;2;1;3;1;2;2;2;4;5;5
13470;28;3;3;4;4;2;3;2;1;1;3;3;3;4;2;3;1;5;5;7
13471;28;2;2;1;1;1;4;2;2;1;3;1;1;1;1;3;3;2;5;8
13472;28;3;4;4;3;1;3;2;2;3;4;1;3;2;2;4;2;5;4;5
13473;28;4;4;4;4;1;2;3;1;1;3;2;1;4;4;4;2;6;7;8
13474;28;3;3;3;3;3;3;3;2;1;4;3;3;3;2;3;2;4;6;7
13475;28;3;3;3;3;1;2;2;2;1;2;2;1;3;2;1;1;6;4;3
13476;28;4;3;1;2;1;3;1;1;1;2;2;2;1;1;1;1;3;5;6
13477;28;3;3;3;3;1;3;2;1;3;2;1;1;3;1;1;3;3;9999;9999
13478;28;1;3;1;1;1;3;1;2;3;2;1;1;1;1;1;2;4;7;9
13479;28;3;4;4;5;5;4;4;3;4;5;4;4;4;4;4;2;5;5;8
13480;28;3;4;5;3;1;5;5;3;4;4;5;4;4;3;3;4;6;1;5
13481;28;1;2;2;2;1;1;2;3;3;2;2;2;4;1;2;2;4;6;5
13482;28;2;5;3;4;4;4;4;3;4;3;3;4;4;4;4;3;6;6;7
13483;28;3;3;4;4;4;4;2;2;3;4;4;5;3;4;2;4;5;4;7
13484;28;2;4;4;1;1;4;3;2;3;3;2;2;2;1;4;2;7;9999;9999
13485;28;4;4;3;4;4;5;4;4;5;4;4;4;4;4;3;5;7;3;6
13486;28;1;3;3;1;1;4;2;3;1;3;2;2;3;3;3;3;5;5;6
13487;28;3;4;1;5;3;5;2;4;4;5;3;4;1;2;5;5;6;3;6
13488;28;3;3;4;3;1;2;2;3;2;5;2;2;3;2;2;2;6;5;7
13489;28;3;2;3;2;1;2;2;1;1;2;3;2;2;1;1;1;7;5;7
13490;28;4;4;3;4;3;4;4;4;4;3;2;3;3;3;2;4;5;5;6
13491;28;3;2;2;3;5;4;4;1;3;3;3;3;3;2;2;2;2;4;6
13492;28;4;4;4;4;3;4;3;4;3;4;4;4;4;3;2;4;7;4;5
13493;28;2;4;4;4;2;4;3;4;3;4;4;3;3;2;3;3;7;6;6
13494;28;4;4;4;5;2;5;4;3;4;4;4;3;4;3;3;3;7;4;9999
13495;28;3;2;3;1;4;4;3;4;4;1;3;2;3;2;1;3;3;3;2
13496;28;2;3;4;4;4;4;4;3;4;1;1;4;4;3;3;3;4;4;7
13497;28;1;3;3;1;1;1;1;1;3;3;3;1;2;1;2;3;6;5;7
13498;28;4;4;2;2;1;5;5;4;4;4;4;2;3;3;3;4;7;2;4
13499;28;3;4;3;3;1;4;3;2;4;4;3;5;3;3;3;2;6;3;8
13500;28;2;4;1;1;1;4;4;2;2;2;3;2;3;3;4;3;6;3;6
13501;28;5;5;1;1;1;5;5;1;5;1;5;1;1;1;1;5;5;1;7
13502;28;4;4;3;3;3;4;3;2;2;4;4;3;2;2;3;3;4;4;7
13503;28;1;1;3;5;5;5;3;4;4;4;3;3;4;3;2;4;2;6;7
13504;28;3;3;1;2;1;4;2;2;2;4;2;3;1;2;3;3;5;6;5
13505;28;3;3;1;3;1;2;1;1;1;2;1;3;1;1;2;3;6;6;7
13506;28;1;3;3;1;1;3;3;1;5;3;2;2;3;2;2;2;6;4;9999
13507;28;2;1;3;1;2;2;1;1;1;3;1;1;3;1;1;3;3;6;6
13508;28;4;4;1;4;1;5;3;3;4;4;3;4;2;2;4;5;7;4;5
13509;28;3;4;4;4;4;5;4;3;4;4;5;4;3;3;3;4;7;4;6
13510;28;4;5;4;3;1;4;3;4;4;4;4;4;1;1;3;2;4;6;8
13511;28;3;4;2;2;1;3;3;1;3;3;3;3;1;2;3;2;5;4;6
13512;28;3;4;2;3;1;3;2;4;5;3;2;3;4;1;3;4;5;5;6
13513;28;3;4;2;2;1;3;2;2;2;4;2;2;2;2;1;1;4;6;5
13514;28;2;1;2;1;2;2;2;1;2;4;2;2;1;1;1;1;2;5;6
13515;28;3;2;1;1;1;1;2;1;1;4;2;2;2;2;1;1;2;7;8
13516;28;2;3;2;3;2;2;3;2;2;3;2;3;1;3;3;2;5;4;8
13517;28;2;3;5;4;3;4;2;4;3;3;3;2;5;4;3;3;6;5;3
13518;28;4;3;3;3;1;3;1;3;2;4;2;3;2;1;4;1;5;4;5
13519;28;3;4;2;2;2;3;1;2;2;2;1;1;1;1;2;2;5;5;5
13520;28;3;2;2;2;3;3;4;3;2;2;3;3;3;3;3;3;3;9999;9999
13521;28;2;4;2;2;1;2;3;1;3;3;1;1;1;1;2;2;4;4;6
13522;28;3;4;2;4;3;3;1;3;3;4;3;4;2;2;3;2;5;3;6
13523;28;4;2;1;2;1;5;1;3;2;5;1;2;1;3;1;4;4;7;8
13524;28;2;4;2;2;1;3;3;2;2;3;2;1;2;2;1;2;6;9999;9999
13525;28;4;4;2;4;2;4;3;4;5;5;3;4;1;1;3;4;6;5;7
13526;28;1;4;1;3;1;1;2;3;2;2;2;3;1;1;1;2;5;7;6
13527;28;2;3;2;3;2;4;4;2;4;3;4;3;2;3;4;3;6;2;7
13528;28;3;3;2;3;3;3;3;2;3;2;1;1;3;2;2;2;4;6;7
13529;28;3;5;1;2;3;3;4;4;3;4;4;4;3;1;4;1;3;7;7
13530;28;2;3;4;2;1;3;3;2;3;3;3;3;3;3;4;2;6;4;7
13531;28;2;4;1;2;1;5;4;3;3;3;4;2;1;3;4;3;5;4;6
13532;28;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;4;7;8
13533;28;4;4;4;3;4;3;5;4;4;3;4;3;4;4;4;3;6;6;7
13534;28;2;4;3;2;3;5;3;4;4;3;4;2;3;4;3;5;7;4;7
13535;28;3;3;3;2;2;3;2;2;2;4;2;2;2;2;2;2;4;5;6
13536;28;3;3;3;2;2;2;2;3;1;1;2;2;2;2;2;2;6;4;9999
13537;28;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;7;8
13538;28;4;4;4;2;2;3;3;3;2;2;2;2;2;1;3;1;5;7;8
13539;28;4;5;4;3;1;4;4;3;4;4;4;4;4;3;3;3;6;3;4
13540;28;1;1;3;1;1;1;1;1;2;2;1;1;2;1;1;1;3;4;7
13541;28;1;5;5;5;3;3;5;1;5;4;3;4;5;3;5;3;5;2;6
13542;28;4;5;2;4;1;4;4;2;3;1;2;3;2;1;2;4;5;6;6
13543;28;3;4;4;3;1;4;3;3;2;3;3;1;1;1;2;2;6;5;7
13544;28;4;4;1;2;3;2;3;4;4;4;5;5;5;3;1;1;5;6;7
13545;28;2;5;2;4;1;4;5;3;4;5;5;4;2;5;5;5;6;1;5
13546;28;4;4;1;5;2;2;2;1;1;3;2;4;1;2;4;2;5;9999;9999
13547;28;3;3;3;3;3;3;2;2;3;3;2;2;2;2;2;1;4;2;5
13548;28;1;3;2;4;1;1;1;1;1;1;2;4;1;1;2;1;4;5;7
13549;28;1;4;2;5;5;3;5;1;1;2;1;1;5;1;3;2;5;6;9
13550;28;1;3;3;1;1;4;4;1;4;5;5;1;4;4;3;4;7;5;5
13551;28;1;2;1;1;1;3;3;1;1;4;4;2;1;2;1;3;7;6;7
13552;28;3;4;3;3;2;4;1;2;2;3;3;3;2;1;3;3;7;5;6
13553;28;1;3;1;1;1;1;4;1;1;4;3;4;1;1;4;1;6;1;7
13554;28;3;4;4;2;2;2;4;2;2;4;2;2;4;2;5;2;6;5;6
13555;28;3;4;5;5;5;5;5;3;5;5;5;5;4;4;4;5;6;4;6
13556;28;4;2;1;3;1;3;2;2;2;4;3;2;2;1;2;2;2;7;6
13557;28;3;5;3;3;1;3;2;4;4;3;2;1;4;1;1;1;4;5;6
13558;28;1;2;3;3;1;3;1;4;4;2;2;4;4;2;2;1;4;5;8
13559;28;1;1;1;3;1;5;3;1;1;4;4;3;3;2;1;4;5;5;5
13560;28;3;4;4;4;2;4;4;3;4;3;4;3;3;2;3;3;6;4;5
13561;28;3;4;4;3;2;3;4;1;2;4;3;3;3;2;2;2;5;4;6
13562;28;4;4;2;2;1;5;3;1;3;5;4;4;1;3;4;3;7;2;5
13563;28;3;3;2;2;2;4;3;3;3;2;2;2;3;2;2;2;5;6;7
13564;28;4;4;3;2;4;3;3;1;1;3;3;3;3;3;1;3;6;4;9
13565;28;2;3;1;1;1;1;1;1;1;2;2;1;1;1;1;1;4;4;6
13566;28;2;2;1;1;1;2;1;1;1;2;1;1;1;1;1;1;5;4;8
13567;28;3;3;4;3;3;3;2;1;1;4;2;2;3;2;2;2;5;4;6
13568;28;1;5;3;4;5;4;5;2;1;5;5;2;4;3;5;4;7;5;4
13569;28;1;3;1;5;1;5;1;1;3;3;2;4;2;3;4;5;7;7;7
13570;28;1;1;3;3;1;3;3;1;2;3;3;3;3;1;2;3;7;4;4
13571;28;3;3;4;1;1;3;1;1;2;2;1;4;4;1;2;3;4;5;5
13572;28;5;5;4;5;2;5;5;3;5;5;5;5;4;4;4;5;6;4;8
13573;28;2;3;2;1;1;2;1;1;1;4;3;3;1;2;2;3;4;5;7
13574;28;1;2;1;1;1;3;2;1;2;2;3;1;1;1;2;1;4;4;7
13575;28;1;3;3;2;2;5;4;3;3;3;4;3;4;2;3;3;3;3;5
13576;28;2;3;2;3;1;3;3;3;4;4;3;4;3;2;3;3;5;6;1
13577;28;2;3;3;4;1;3;1;1;1;1;1;2;3;2;1;1;5;6;7
13578;28;3;3;2;3;1;4;3;1;2;3;3;3;2;3;3;2;4;5;5
13579;28;3;4;3;4;3;2;4;4;3;2;1;1;4;3;3;3;5;5;8
13580;28;2;3;4;4;3;3;2;1;2;3;1;1;4;2;2;2;3;4;7
13581;28;3;3;1;1;1;1;1;1;1;2;2;2;1;1;1;1;6;6;7
13582;28;2;5;4;4;1;5;4;3;5;4;5;4;3;4;5;4;6;1;5
13583;28;3;1;2;1;1;1;1;2;1;3;1;1;3;1;1;1;2;5;9
13584;28;2;3;2;2;1;3;2;1;3;3;3;3;3;1;2;1;5;4;6
13585;28;2;3;3;3;1;4;3;3;3;3;4;2;3;3;3;4;5;4;7
13586;28;4;4;4;3;2;3;2;1;2;4;4;3;3;1;2;3;6;3;6
13587;28;1;4;1;1;3;4;4;1;1;1;4;2;4;1;2;1;3;5;7
13588;28;2;2;3;3;2;4;3;3;2;3;3;3;3;3;3;4;4;7;6
13589;28;1;1;2;1;1;2;2;1;1;2;2;2;1;1;1;2;4;6;8
13590;28;1;4;1;1;1;1;1;1;1;1;1;1;4;1;1;1;5;7;9
13591;28;3;4;3;4;4;4;4;3;3;3;4;3;4;3;3;3;4;2;3
13592;28;3;4;3;4;4;4;4;4;4;4;4;3;4;4;4;5;6;4;7
13593;28;3;3;4;1;1;1;1;4;3;2;3;3;2;2;2;2;4;5;5
13594;28;3;3;3;5;2;2;3;2;2;2;3;2;3;3;4;3;5;4;7
13595;28;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6;5;7
13596;28;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;6;9999
13597;28;1;2;2;1;1;2;4;1;1;1;3;1;3;2;3;1;1;2;6
13598;28;2;2;1;3;1;3;3;2;2;3;2;2;1;1;1;3;5;4;7
13599;28;2;3;2;3;1;3;3;2;4;4;4;3;2;3;3;3;5;2;6
13600;28;3;3;2;2;2;3;2;2;2;2;2;2;2;2;2;2;5;6;7
13601;28;3;3;3;2;1;2;2;3;1;2;2;2;1;1;2;2;3;4;7
13602;28;3;3;4;2;3;3;3;3;3;3;3;2;4;3;1;2;6;4;4
13603;28;2;2;4;3;2;2;3;2;4;4;2;3;3;1;2;2;5;6;7
